project_id,period,baseline_budget,baseline_duration_months,PV,EV,AC,CPI,SPI,forecast_duration_months,forecast_EAC,late_flag,overrun_flag,risk_state
128,2,969646.9360381777,17,113900.41693321339,106623.66679031371,111761.5416195213,0.9540282394573719,0.9361130508664733,18.16019975820727,1016371.3147418879,1,0,0
51,9,1057650.0938970111,19,495467.27645589376,552380.1158045795,505440.15812453884,1.0928694661979643,1.1148669994026377,17.042391612793708,967773.486779277,0,0,0
245,18,929710.4329051792,23,728859.2585809653,687877.7866302391,721098.0079358032,0.9539310593844803,0.9437731338825083,24.370263545628017,974609.6678150627,1,0,1
4,16,1044399.0984530649,16,989357.5390774601,1074805.88692798,913480.6718347738,1.1766049573541342,1.0863675107082091,14.727980947782127,887637.853236345,0,0,1
49,1,879377.5057637561,14,60844.60105498141,60151.651651373715,55821.98846966617,1.0775619661786198,0.9886111603726102,14.161280553138164,816080.6833989425,0,0,0
402,14,1521485.103257966,16,1382274.7295592267,1488643.1647318716,1247813.3004846342,1.1930015204627986,1.0769517324581077,14.856747538239727,1275342.1325630327,0,0,0
350,7,974482.5807724678,23,287669.5499953344,297930.04763834947,263488.9542524696,1.1307117161081415,1.0356676528439714,22.207896458715666,861831.1519107565,0,0,1
392,13,1010155.0220076964,22,578978.0917146523,598134.6821215935,574326.3174205979,1.041454420559941,1.0330869003181256,21.29540118379721,969946.4537915962,0,0,1
20,12,920736.0803326712,20,530260.3026426096,516522.6122077058,505598.92661551153,1.021605436675504,0.9740925534752639,20.531929875293805,901263.8806317626,0,0,0
282,11,1148615.7761363937,11,1140147.0271289814,1010882.7442372631,1285926.239147965,0.7861125416548451,0.8866249002839394,12.406599449752965,1461134.0174250917,1,1,2
118,6,1312175.1616446194,23,355753.8753827715,348235.74526784086,366387.19657476625,0.9504582816304245,0.9788670464746405,23.496551531521867,1380571.0224268893,0,1,1
434,1,767132.6350160767,18,45049.114432120856,45112.63773733325,40109.95236973266,1.1247242909063055,1.0014100899876315,17.974654120193975,682062.8319478362,0,0,0
335,4,1046530.8925767803,21,196832.196402492,195258.18917209908,189820.71376310798,1.0286453216890594,0.9920033040368339,21.169284330549218,1017387.5003469149,0,0,0
36,14,1009688.4485414833,20,667692.3348123608,631850.0851684039,604426.9554059521,1.0453704612562054,0.9463192135431217,21.1345175219658,965866.6338516553,1,0,1
128,11,984646.0399015367,22,497229.28913181747,502450.65971306065,504907.53071789147,0.9951340179035604,1.0105009312511737,21.77138023293083,989460.7381384483,0,0,0
22,3,775394.0244858195,12,181998.18730829057,160686.50004760158,186898.85129655723,0.8597511377565192,0.8829016509676073,13.59154780925907,901881.9405219682,1,1,2
415,2,1029397.2865640343,22,95441.21232168026,94750.48513070167,93301.44583250808,1.0155307271528766,0.9927627994848752,22.160379107089184,1013654.4951722275,0,0,1
459,10,1288233.5611925626,17,727506.4489452654,729334.3230623882,770626.7789406772,0.9464170503715812,1.0025125194694464,16.957394216879013,1361169.011786905,0,1,2
150,9,989044.7215308261,9,978728.3866591374,1011887.5547374157,943060.8044458212,1.072982303969297,1.0338798470855293,8.705073442886697,921771.6991902294,0,0,0
153,13,721496.4635217423,23,404812.86016453896,381972.8392441101,420412.9727968462,0.9085657768907353,0.9435788158727335,24.37528229025243,794104.8208868535,1,1,1
105,3,1068735.3215928792,20,158323.90299207924,166118.5171661218,174225.11384438185,0.9534705617382987,1.049232074416663,19.06155986617099,1120889.689183941,0,0,1
73,11,950816.3406053181,17,617733.6632802428,630342.5023566268,606679.0000300586,1.0390049801054524,1.0204114488587679,16.659946356945394,915122.0242551833,0,0,0
166,19,1120712.399525585,20,1099835.4464725954,1104499.2092034896,1168486.5468153018,0.9452391319470396,1.0042404186424905,19.915549731642496,1185639.0215427272,0,1,1
221,6,947287.8257233116,15,393048.75751712575,363733.4923423679,407051.3893366407,0.8935812574798806,0.9254157032324913,16.208931778015835,1060102.6127102273,1,1,2
269,13,975620.0434965391,13,954740.6686865378,967913.5645585118,981738.9897745841,0.9859174125097683,1.0137973549300003,12.823075476358499,989555.5460502356,0,0,1
378,10,1043760.0824726635,10,1096339.94725384,1144044.378031529,1106683.093576312,1.0337596956816986,1.0435124441987005,9.58301940297307,1009673.8021735025,0,0,1
177,1,711585.854620092,17,44316.603360121684,44078.39531229106,46176.19659664438,0.954569638927218,0.9946248577334568,17.091871239513825,745452.0085300424,0,0,1
315,8,830916.4942975009,20,334474.58974342415,323851.44092151476,321428.01271387446,1.0075395675292234,0.9682392948592644,20.65605073682435,824698.6233356046,0,0,0
30,11,870109.0174251571,11,877698.104216955,773594.5283262908,854188.3078054285,0.9056486974327729,0.8813902235968243,12.480283653601933,960757.7639007714,1,1,1
434,14,824480.4957460253,16,747302.4338076928,740977.7897980413,758187.0575210587,0.9773020819172459,0.9915367009077893,16.136568606438264,843629.1204133945,0,0,1
143,4,813312.5600977822,19,169324.56738707132,166932.16862089315,172356.08378184866,0.9685307588688278,0.9858709294044188,19.27229968275687,839738.4932283112,0,0,0
252,3,874011.7813763457,16,165161.18416888468,172972.29317140087,168712.60498345693,1.025248191671047,1.047293854435731,15.277469577648388,852488.000931558,0,0,1
341,19,880112.3541444675,19,887081.171527147,906412.2599740478,1013573.0274039449,0.894274251057798,1.0217917920787583,18.59478628355972,984163.8100430835,0,1,2
472,8,929467.3921326748,14,534782.106730154,531385.9880199779,534782.4032338021,0.9936489772414234,0.9936495281584099,14.08947481306315,935408.1908412667,0,0,2
41,5,893042.9377463029,22,193735.3633538866,200609.69332377418,209923.1272750913,0.9556340739002404,1.035483093281894,21.24612187560927,934503.0301206366,0,0,1
320,7,1203723.454705342,18,494911.46281889937,495683.9505263544,470388.42931400455,1.05377581512632,1.0015608604073447,17.971948297459647,1142295.57883813,0,0,1
251,6,1011290.7764679937,23,258063.97541165276,260842.46528169012,261085.44140845115,0.9990693616409622,1.0107666708055831,22.75500435888824,1012232.7991391489,0,0,0
136,3,1037905.2956210289,20,154112.3671184194,136292.54668711283,149385.7683348237,0.9123529517325603,0.8843712495985875,22.61493689338942,1137613.7860353764,1,1,2
374,3,1022804.8592110492,12,255023.8629824923,236681.02504997503,274563.44183975016,0.8620267267341246,0.9280740330806747,12.930002965568239,1186511.7721883738,1,1,2
446,1,882284.4894085104,22,40588.99839913049,40543.28416178608,43286.00017799944,0.9366373422137679,0.9988737283710507,22.02480591403409,941970.2265160675,0,1,2
466,9,694100.9592118362,20,310681.8105345972,312157.2282416928,287096.5902422037,1.0872899186240672,1.0047489671331478,19.905469579198513,638377.0761805648,0,0,1
448,11,1004841.337743,14,752876.733481672,715449.2862738082,768037.4619734278,0.9315291528039565,0.9502874168593564,14.732384909682558,1078700.9024015723,1,1,1
69,15,1054583.050573236,20,781168.9882959572,808192.124214328,849511.6632469946,0.9513608337350714,1.0345932011168533,19.33126950613034,1108499.5442085955,0,1,1
157,6,887256.1935030398,18,297756.755048086,296294.68054868124,282136.64426306344,1.0501814867848818,0.9950897016621214,18.088821510195697,844859.8691444887,0,0,0
450,9,1165034.925855888,9,1188337.865477551,1147841.5964713688,1218663.6777149865,0.9418854581959724,0.9659219232319016,9.31752327339945,1236917.8393382588,0,1,1
269,2,1045412.7554945418,18,119741.044330603,120829.7888914768,112924.84538965437,1.0700018093852237,1.0090924926115374,17.837809845771314,977019.6146632596,0,0,0
217,5,956432.4389627655,13,365607.73055543,397132.320783811,379501.5672957872,1.0464576565879693,1.0862251741244338,11.968052582171852,913971.4664435294,0,0,1
326,15,1096434.6594732632,15,1085389.4908455035,1148656.1978800183,1132524.1580626932,1.0142443229157432,1.0582894044655167,14.173816667450874,1081036.033133752,0,0,1
396,9,1149227.9454089662,19,527945.1739527717,544825.5455297142,495012.49345214956,1.1006298886118515,1.0319737207758861,18.41132154578017,1044154.7674653903,0,0,1
416,12,838528.9370838325,12,808050.30742942,773945.402693287,833195.7357960009,0.9288878584500813,0.9577935873267248,12.528795513752517,902723.5413357437,0,1,2
470,11,1005233.4267671932,16,685667.291109367,683289.451542314,688143.2340782707,0.9929465519740842,0.9965320796282905,16.055679819126393,1012374.1552540582,0,0,1
32,7,1030201.7279822383,19,358942.9097325853,399736.6247233565,370427.93720236776,1.0791211584696896,1.1136495912989695,17.061021840665568,954667.34193515,0,0,1
112,13,824714.2750214712,13,865431.8029867687,832929.9829541431,804260.667156094,1.035646795832283,0.96244438912407,13.507273923464219,796327.7425666162,0,0,2
348,12,950356.4875442402,20,570747.4836958522,613394.2680373346,559377.8701168842,1.096565132097849,1.0747209327412621,18.609482136899047,866666.7028944322,0,0,0
452,12,928738.7139623248,18,618696.5077672286,595539.5866189457,652671.0224182729,0.9124651871510334,0.9625714371140507,18.699910786847152,1017834.6823971464,0,1,2
350,3,823130.4723805782,14,171308.58808600513,149648.75845541936,193161.654965226,0.774733258950178,0.873562499857208,16.026328971640186,1062469.518213252,1,1,2
472,16,1148799.2134285765,18,1046308.2610701335,927358.22225113,979894.2877468163,0.9463859865777068,0.8863145372690215,20.308817291277816,1213880.2029210413,1,1,1
411,2,897798.6169251129,12,141157.93242362328,147574.78100984753,148544.51738101177,0.9934717457886588,1.0454586467515472,11.478215840757013,903698.1884295093,0,0,1
31,7,821667.9769603593,15,374540.47375133954,405589.94391855446,376966.71082606725,1.0759303998747358,1.082900173260925,13.851692307731996,763681.3469124222,0,0,0
336,3,1288508.4952534088,17,232312.88021301094,228478.00088504938,228283.02972108944,1.0008540764690137,0.9834926099472172,17.285335779912334,1287408.949563589,0,0,1
399,8,1013247.299566659,22,353128.4615149399,376928.49854746094,370376.2408668717,1.0176908153321431,1.067397674292289,20.61087496240475,995633.7271610004,0,0,1
493,7,832446.5938293848,15,411384.4110338356,445989.9180602803,386339.0554444601,1.1544002910790252,1.084119636277609,13.83611134607193,721107.4011868896,0,0,0
228,8,943779.1682016111,25,289255.282563361,306753.4992741029,279520.4362958205,1.097427806493051,1.0604940264380789,23.57391873669335,859992.0310180215,0,0,0
269,1,1121794.9143627821,19,58835.14973099859,61006.60483181001,57611.78795113372,1.0589257338021825,1.0369074458166516,18.323718357558814,1059370.717467467,0,0,1
460,1,865101.9952880505,13,63737.76639808376,67516.80607711972,60650.09934059058,1.1132183922398546,1.0592904316011547,12.272366116202942,777117.9503667912,0,0,0
126,18,853850.9595074634,18,885938.3772987112,908277.6900879075,980790.1388944186,0.9260673145753181,1.0252154250923302,17.557285580617297,922018.2443206387,0,1,1
57,5,1058282.7521918823,15,361090.4962932051,356998.07721139904,328449.23164711834,1.086920116759333,0.9886665001604389,15.171951307711781,973652.7421602672,0,0,0
273,11,1020460.3995167472,15,730728.0486846425,722629.6671945116,758229.6118328603,0.9530485962526664,0.9889173797218972,15.168102318333501,1070732.8078852855,0,0,1
462,10,1000938.111190796,16,615959.1812004971,640847.0724710342,582037.7095733607,1.1010404685647968,1.0404050983086752,15.378625139390657,909083.8527447734,0,0,1
184,16,991161.3066006609,17,915301.2040101958,918526.3417812184,882813.9915047943,1.0404528594019573,1.003523580824424,16.940309450460546,952624.9052459438,0,0,1
56,7,1147926.1071836068,20,401629.13819350937,452662.8315641649,380471.17621787183,1.18974277122363,1.1270667103492549,17.745178538546675,964852.3487165084,0,0,0
500,12,1090851.7101115275,12,1071380.2787248758,976072.7516032662,1145040.6767296619,0.8524350020394182,0.9110422984124351,13.171726516881785,1279689.0173464327,1,1,2
221,7,1128521.259083244,17,486314.8842553795,489700.81750348076,514094.73951840133,0.9525497536937014,1.0069624298118813,16.88245707754549,1184737.3375586714,0,0,2
238,9,901139.3815132745,10,784960.9667243003,856915.85325731,765547.2312437859,1.1193507314566042,1.0916668338723678,9.160303940468662,805055.4273910442,0,0,0
362,9,911233.5331341662,24,357289.5989216352,379270.03492853086,344652.3955819183,1.1004421840392649,1.0615199436905989,22.609090053041225,828061.2524225557,0,0,1
387,7,1039023.231373773,20,341622.5069531923,359086.47395325307,320709.1761797374,1.1196638594213706,1.0511206569959795,19.02731134326523,927977.8235503003,0,0,1
368,21,1255793.9603164739,23,1089964.2600212125,1203481.3719338574,994224.0104174333,1.2104730516702826,1.1041475542605734,20.830549242490203,1037440.658909056,0,0,0
350,6,1134251.1449650351,17,406906.88182431273,419284.91360836336,400981.7179532105,1.0456459604906192,1.0304198143038412,16.498129950543817,1084737.2703786301,0,0,0
350,15,812635.1704786773,15,822193.9270088524,725469.286153981,830306.127181382,0.8737371222547907,0.8823578748547118,16.999904944997386,930068.266278498,1,1,1
383,10,785862.4808763114,21,381681.598173401,371303.7236654985,370612.59483947756,1.0018648282212865,0.9728101261429224,21.58694634816614,784399.710160036,0,0,1
221,9,1006323.7836364801,9,1000280.2039796385,999671.7686106414,1017122.7797372426,0.9828427683714749,0.9993917350692572,9.0054777162794,1023890.9172663621,0,0,0
129,7,1125649.8800316963,18,430228.1364065677,419306.4039425124,449609.45612487,0.9326013904522028,0.9746140906652971,18.468848513889974,1207000.0018827845,0,1,2
321,3,986370.2720666057,16,183291.0153401097,185270.4005972438,165043.28722569076,1.1225564136025308,1.0107991395729965,15.829059774189226,878682.1402597722,0,0,0
403,1,989170.3716382078,21,48226.44759284642,47135.270868839194,47059.12407797389,1.0016181089715808,0.9773738938181902,21.486147862985987,987572.3719231137,0,0,0
10,1,1037932.7222454848,15,67891.73413630338,62859.62902699429,72280.68105979994,0.869660165141342,0.9258804451922477,16.200795770004014,1193492.3132610014,1,1,2
161,3,1246931.530068756,20,176544.23553367614,176560.21777098876,177895.20096269698,0.9924956761931529,1.000090528230867,19.998189599275037,1256359.659773557,0,0,0
132,2,866454.3526169055,17,100703.29307620962,104709.76408934424,93471.09836897881,1.1202367995719982,1.0397849056445714,16.349535281493203,773456.4272017722,0,0,0
212,1,1169877.856335744,17,73095.08920278514,71212.13501372196,66599.79308602631,1.0692545984600572,0.9742396622044011,17.449505146951513,1094105.9856283104,0,0,0
108,4,1121712.3072519577,20,232193.7777264822,246154.7486641024,216358.195916436,1.1377186226824276,1.060126378382395,18.865675270260898,985931.2178676205,0,0,1
238,7,1068492.4524305335,21,355758.1251313475,344892.0201594526,354886.3039805906,0.9718380683925051,0.9694564812317832,21.66162216308831,1099455.2355804525,0,0,1
254,12,961573.2014739277,19,603427.3806035706,565844.2456254559,660876.5675928069,0.856202615393826,0.9377172196917504,20.26197194741262,1123067.3489961654,1,1,2
326,7,909774.8905534726,29,207601.58537382813,205080.30534637076,226663.76945641136,0.9047776176942508,0.9878551985866711,29.356529217531506,1005523.2056601454,0,1,1
500,14,1228992.6056900658,14,1214776.721557503,1062333.9662317908,1299758.829476259,0.8173316019402315,0.8745096505222287,16.008971418027983,1503664.6114901325,1,1,2
101,7,1101418.2902950111,19,424166.39278141526,454851.96484602813,423777.47615865554,1.0733273721129502,1.072343242149375,17.718207429476525,1026171.8082589855,0,0,0
398,8,1251397.4082210097,18,565955.6227837423,517367.312157498,577695.3461729536,0.8955711961068935,0.9141481970136546,19.690461632810216,1397317.6154625292,1,1,2
446,4,1167284.2130363863,23,212507.44001643796,206351.99200691638,207496.7271867781,0.9944831169369178,0.9710341999835609,23.686086443082417,1173759.7080900767,0,0,1
5,2,960124.1812126931,17,115766.7552874593,108262.33555039963,107187.36557763886,1.0100288869585299,0.935176383596262,18.178388909507905,950590.8134012747,1,0,1
374,6,703470.2832144185,9,473584.5247179004,443135.8630954161,558220.0016183935,0.7938373075322901,0.9357059615902323,9.61840617612877,886164.3016013128,1,1,2
273,18,890293.9150792001,18,869111.6243275373,851897.4713070618,876606.6643167573,0.9718126794884062,0.9801933922655854,18.363723059176532,916116.79274228,0,0,2
427,2,899681.8397210087,13,133829.2989172928,117754.72096358662,146550.3473931618,0.8035103502530571,0.8798874530184878,14.774616861966834,1119689.1731857136,1,1,2
